Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,57.255001,57.445000,56.060001,56.610001,50.710476,4261200
2015-01-05,56.230000,56.430000,55.500000,55.744999,49.935623,3445400
2015-01-06,55.875000,55.900002,54.410000,54.814999,49.102535,5321000
2015-01-07,55.299999,55.384998,54.860001,55.384998,49.613136,3437000
2015-01-08,55.740002,56.410000,55.740002,56.355000,50.482040,2663400
2015-01-09,56.360001,56.404999,55.700001,55.805000,49.989376,1801600
2015-01-12,55.805000,55.915001,55.119999,55.615002,49.819172,2758800
2015-01-13,56.055000,56.730000,55.169998,55.845001,50.025196,4351400
2015-01-14,55.439999,55.680000,54.974998,55.575001,49.783344,6572600
2015-01-15,55.700001,55.825001,54.560001,54.700001,48.999523,3146800
2015-01-16,54.505001,55.669998,54.505001,55.584999,49.792305,2270000
2015-01-20,55.595001,55.724998,54.840000,55.230000,49.474300,2322000
2015-01-21,55.115002,55.474998,54.855000,55.134998,49.389194,2510000
2015-01-22,55.470001,56.299999,54.880001,56.285000,50.419346,2216800
2015-01-23,56.200001,56.424999,55.924999,56.130001,50.280510,2763200
2015-01-26,56.080002,56.634998,55.610001,56.630001,50.728397,1768800
2015-01-27,56.014999,56.564999,55.880001,56.330002,50.459660,1532800
2015-01-28,56.564999,56.689999,55.340000,55.494999,49.711681,1941400
2015-01-29,55.680000,56.165001,55.215000,56.150002,50.298420,1914800
2015-01-30,55.855000,56.000000,54.880001,54.985001,49.254826,4240800
2015-02-02,55.200001,55.665001,54.455002,55.650002,49.850521,2352000
2015-02-03,55.985001,56.724998,55.895000,56.634998,50.732868,2091600
2015-02-04,56.435001,56.904999,56.384998,56.514999,50.625381,3254200
2015-02-05,56.740002,57.375000,56.660000,57.255001,51.288269,1763800
2015-02-06,57.395000,57.584999,56.994999,57.209999,51.247952,3743000
2015-02-09,57.035000,57.349998,56.634998,56.680000,50.773178,1941600
2015-02-10,57.060001,57.075001,56.264999,56.970001,51.032959,1930600
2015-02-11,56.875000,57.055000,56.514999,56.919998,50.988171,1542000
2015-02-12,57.305000,57.660000,57.154999,57.619999,51.615231,1225800
2015-02-13,57.599998,57.985001,57.549999,57.935001,51.897404,1479400
2015-02-17,57.904999,58.080002,57.755001,57.990002,51.946671,1464200
2015-02-18,57.869999,58.145000,57.674999,58.130001,52.072060,1481800
2015-02-19,58.060001,58.215000,57.860001,58.075001,52.022804,1913600
2015-02-20,57.985001,58.224998,57.480000,58.169998,52.107910,1443400
2015-02-23,58.025002,58.270000,57.625000,58.270000,52.197491,1402800
2015-02-24,58.314999,58.570000,58.145000,58.410000,52.322903,1095600
2015-02-25,58.445000,58.529999,58.125000,58.400002,52.313931,1755800
2015-02-26,58.255001,58.634998,58.255001,58.580002,52.475178,1340200
2015-02-27,58.525002,58.639999,58.290001,58.290001,52.215405,1785800
2015-03-02,58.334999,58.869999,58.290001,58.730000,52.609543,1885200
2015-03-03,58.634998,58.634998,58.165001,58.384998,52.300499,1138400
2015-03-04,58.115002,58.224998,57.799999,58.025002,51.978020,1100800
2015-03-05,58.084999,58.185001,57.735001,58.099998,52.045200,1531400
2015-03-06,57.810001,58.029999,57.215000,57.299999,51.328568,1368800
2015-03-09,57.430000,57.785000,57.430000,57.680000,51.668957,1193400
2015-03-10,57.305000,57.305000,56.810001,57.000000,51.059826,1615400
2015-03-11,57.049999,57.365002,56.825001,57.365002,51.386806,1678400
2015-03-12,57.700001,58.430000,57.700001,58.360001,52.278103,1553200
2015-03-13,58.369999,58.369999,57.455002,58.154999,52.094467,1515800
2015-03-16,58.410000,58.520000,58.250000,58.355000,52.273632,2162400
2015-03-17,58.264999,58.540001,58.075001,58.480000,52.385597,1242600
2015-03-18,58.415001,59.189999,58.145000,59.014999,52.864849,1931000
2015-03-19,58.865002,59.145000,58.740002,59.125000,52.963387,1441000
2015-03-20,59.395000,59.830002,59.250000,59.750000,53.523251,2186800
2015-03-23,59.770000,60.044998,59.755001,59.840000,53.603863,1824200
2015-03-24,59.865002,59.985001,59.705002,59.869999,53.630749,1420400
2015-03-25,59.779999,59.779999,58.365002,58.424999,52.520546,1351000
2015-03-26,58.340000,58.485001,57.974998,58.240002,52.354240,2783800
2015-03-27,58.290001,58.599998,57.985001,58.535000,52.619434,1383600
2015-03-30,58.779999,59.395000,58.779999,59.244999,53.257687,1507200
2015-03-31,59.025002,59.174999,58.840000,59.014999,53.050926,1516200
2015-04-01,58.919998,59.099998,58.375000,58.935001,52.979019,1970600
2015-04-02,59.000000,59.459999,58.945000,59.115002,53.140820,1220600
2015-04-06,58.904999,59.474998,58.755001,59.299999,53.307129,1757400
2015-04-07,59.240002,59.325001,58.860001,58.880001,52.929565,2130200
2015-04-08,58.895000,59.400002,58.895000,59.264999,53.275661,894000
2015-04-09,59.235001,59.380001,58.490002,59.014999,53.050926,1309600
2015-04-10,59.230000,59.340000,59.125000,59.285000,53.293621,1529800
2015-04-13,59.255001,59.575001,59.230000,59.275002,53.284649,1577400
2015-04-14,59.310001,59.435001,58.875000,59.275002,53.284649,1717000
2015-04-15,59.494999,59.935001,59.349998,59.695000,53.662209,1665200
2015-04-16,59.599998,59.720001,59.474998,59.540001,53.522869,1858800
2015-04-17,59.110001,59.235001,58.384998,58.599998,52.677860,2244800
2015-04-20,58.900002,59.435001,58.875000,59.259998,53.271152,2069000
2015-04-21,59.450001,59.494999,59.064999,59.099998,53.127335,1475000
2015-04-22,59.099998,59.285000,58.625000,59.209999,53.226227,1411000
2015-04-23,59.110001,59.674999,59.064999,59.575001,53.554329,1343600
2015-04-24,59.615002,59.665001,59.345001,59.455002,53.446465,1199000
2015-04-27,59.605000,60.000000,58.799999,59.020000,53.055428,1696400
2015-04-28,59.040001,59.494999,58.610001,59.410000,53.406010,1952400
2015-04-29,59.154999,59.285000,58.700001,58.759998,52.821690,1905400
2015-04-30,58.480000,58.560001,57.430000,57.654999,51.828373,1662000
2015-05-01,57.855000,58.080002,57.570000,58.000000,52.138504,1188400
2015-05-04,58.070000,58.544998,57.959999,58.150002,52.273338,1377600
2015-05-05,58.150002,58.259998,57.314999,57.540001,51.724987,1096000
2015-05-06,57.680000,57.759998,57.220001,57.654999,51.828373,1342400
2015-05-07,57.660000,58.185001,57.450001,57.904999,52.053101,1517600
2015-05-08,58.480000,58.549999,58.185001,58.270000,52.381210,901800
2015-05-11,58.299999,58.735001,58.154999,58.310001,52.417175,1208200
2015-05-12,58.139999,58.330002,57.400002,58.150002,52.273338,950400
2015-05-13,58.240002,58.410000,57.904999,58.115002,52.241879,1023000
2015-05-14,58.424999,58.790001,58.215000,58.775002,52.835186,812000
2015-05-15,58.674999,58.744999,58.384998,58.700001,52.767757,1478800
2015-05-18,58.625000,59.330002,58.445000,59.255001,53.266674,1370800
2015-05-19,59.224998,59.299999,58.965000,59.230000,53.244198,2018000
2015-05-20,59.340000,59.439999,58.990002,59.270000,53.280155,1157600
2015-05-21,59.259998,59.465000,59.049999,59.235001,53.248699,874200
2015-05-22,59.160000,59.325001,58.779999,58.955002,52.996994,1457800
2015-05-26,58.669998,58.814999,58.005001,58.270000,52.381210,1037600
2015-05-27,58.345001,59.000000,58.110001,58.935001,52.979019,1537000
2015-05-28,58.834999,58.980000,58.549999,58.965000,53.005985,1081200
2015-05-29,58.869999,58.950001,58.264999,58.494999,52.583477,2251000
2015-06-01,58.980000,59.000000,58.145000,58.730000,52.794731,1350200
2015-06-02,58.560001,59.255001,58.419998,58.889999,52.938560,1165800
2015-06-03,59.090000,59.605000,58.910000,59.494999,53.482414,897600
2015-06-04,59.270000,59.415001,58.790001,58.950001,52.992496,975000
2015-06-05,58.794998,59.345001,58.419998,59.320000,53.325108,1574200
2015-06-08,59.224998,59.395000,58.974998,59.049999,53.082386,1456800
2015-06-09,59.014999,59.134998,58.590000,58.895000,52.943062,1080800
2015-06-10,59.145000,59.990002,59.084999,59.730000,53.693665,1743400
2015-06-11,59.794998,59.930000,59.615002,59.775002,53.734116,1385400
2015-06-12,59.610001,59.775002,59.395000,59.665001,53.635235,1176200
2015-06-15,59.349998,59.685001,58.834999,59.514999,53.500397,1295600
2015-06-16,59.410000,60.040001,59.410000,59.955002,53.895939,992800
2015-06-17,60.029999,60.189999,59.695000,59.799999,53.756592,1176800
2015-06-18,60.025002,60.660000,60.025002,60.490002,54.376865,987800
2015-06-19,60.535000,60.695000,60.290001,60.500000,54.385853,1525000
2015-06-22,60.825001,60.945000,60.689999,60.834999,54.686996,1033800
2015-06-23,60.865002,61.049999,60.720001,60.994999,54.830830,1181200
2015-06-24,60.820000,60.895000,60.314999,60.404999,54.460281,977000
2015-06-25,60.665001,60.665001,60.084999,60.325001,54.388149,1147200
2015-06-26,60.525002,60.549999,59.965000,60.235001,54.307011,959800
2015-06-29,59.805000,60.099998,58.779999,58.845001,53.053795,1984200
2015-06-30,59.369999,59.369999,58.755001,58.939999,53.139442,2530200
2015-07-01,59.520000,59.595001,58.910000,59.224998,53.396412,1490600
2015-07-02,59.264999,59.355000,58.650002,58.840000,53.049297,2321600
2015-07-06,58.410000,59.075001,58.360001,58.744999,52.963650,1187800
2015-07-07,58.865002,58.884998,57.790001,58.830002,53.040276,1652200
2015-07-08,58.325001,58.615002,57.709999,58.055000,52.341560,1716400
2015-07-09,58.634998,58.730000,58.105000,58.185001,52.458752,2019000
2015-07-10,58.855000,59.044998,58.595001,58.974998,53.171005,857600
2015-07-13,59.185001,59.580002,59.185001,59.445000,53.594757,999400
2015-07-14,59.360001,59.779999,59.360001,59.709999,53.833675,1486000
2015-07-15,59.715000,59.740002,59.200001,59.294998,53.459518,897600
2015-07-16,59.695000,59.900002,59.520000,59.689999,53.815636,930600
2015-07-17,59.740002,59.740002,59.180000,59.334999,53.495579,1055000
2015-07-20,59.389999,59.389999,58.895000,59.040001,53.229603,2083000
2015-07-21,59.070000,59.419998,58.680000,58.880001,53.085369,1805400
2015-07-22,58.744999,59.090000,58.619999,59.025002,53.216091,2101000
2015-07-23,59.154999,59.189999,58.215000,58.299999,52.562439,1480800
2015-07-24,58.255001,58.415001,57.455002,57.540001,51.877232,1754000
2015-07-27,57.240002,57.514999,57.014999,57.174999,51.548157,2197800
2015-07-28,57.310001,57.709999,56.605000,57.610001,51.940357,2452800
2015-07-29,57.590000,58.080002,57.404999,57.919998,52.219837,2404800
2015-07-30,57.790001,58.220001,57.634998,58.160000,52.436218,996200
2015-07-31,58.230000,58.785000,58.150002,58.450001,52.697674,3225000
2015-08-03,58.465000,58.595001,57.744999,58.134998,52.413681,2242000
2015-08-04,58.240002,58.535000,58.000000,58.130001,52.409164,1373400
2015-08-05,58.459999,58.965000,58.200001,58.365002,52.621040,1551400
2015-08-06,58.490002,58.549999,57.474998,57.869999,52.174759,1405000
2015-08-07,57.660000,57.779999,57.244999,57.575001,51.908794,1187000
2015-08-10,57.805000,58.310001,57.794998,58.209999,52.481297,1088600
2015-08-11,57.799999,58.095001,57.564999,57.810001,52.120663,2418200
2015-08-12,57.480000,57.735001,56.810001,57.615002,51.944843,1473600
2015-08-13,57.610001,57.930000,57.340000,57.525002,51.863712,2300000
2015-08-14,57.544998,58.064999,57.404999,58.040001,52.328030,1747600
2015-08-17,57.869999,58.520000,57.615002,58.470001,52.715698,935000
2015-08-18,58.459999,58.459999,58.040001,58.125000,52.404659,1347800
2015-08-19,57.889999,58.029999,57.275002,57.560001,51.895260,1575800
2015-08-20,57.145000,57.165001,56.334999,56.334999,50.790829,2421200
2015-08-21,55.810001,56.365002,55.355000,55.610001,50.137173,2989400
2015-08-24,53.595001,55.160000,38.764999,53.450001,48.189751,5010000
2015-08-25,53.980000,55.189999,52.849998,52.849998,47.648788,2735600
2015-08-26,53.375000,54.220001,52.865002,54.169998,48.838890,6168600
2015-08-27,54.650002,55.334999,54.025002,55.044998,49.627781,2353000
2015-08-28,54.985001,55.540001,54.895000,55.455002,49.997429,1851000
2015-08-31,55.355000,55.665001,55.150002,55.415001,49.961365,4522000
2015-09-01,54.865002,54.884998,53.705002,53.910000,48.604488,2116000
2015-09-02,54.439999,54.674999,53.915001,54.654999,49.276157,1120400
2015-09-03,54.810001,55.314999,54.674999,54.750000,49.361809,1539200
2015-09-04,54.250000,54.680000,54.040001,54.285000,48.942577,1495800
2015-09-08,55.075001,55.494999,54.884998,55.415001,49.961365,3608000
2015-09-09,55.755001,55.875000,54.830002,54.895000,49.492538,2121200
2015-09-10,54.820000,55.345001,54.705002,54.930000,49.524090,1691800
2015-09-11,54.764999,55.134998,54.490002,55.130001,49.704411,1515800
2015-09-14,55.240002,55.244999,54.834999,54.919998,49.515076,636000
2015-09-15,55.049999,55.665001,54.970001,55.525002,50.060543,1007000
2015-09-16,55.615002,56.125000,55.535000,56.105000,50.583462,764400
2015-09-17,56.090000,56.889999,55.959999,56.150002,50.624035,871600
2015-09-18,55.490002,55.845001,55.099998,55.220001,49.785553,1081800
2015-09-21,55.570000,56.105000,55.275002,55.435001,49.979389,1147000
2015-09-22,54.904999,55.134998,54.404999,54.674999,49.294186,2177000
2015-09-23,54.724998,54.994999,54.375000,54.619999,49.244606,1822600
2015-09-24,54.279999,54.645000,53.930000,54.560001,49.190510,2316200
2015-09-25,54.880001,54.880001,54.070000,54.325001,49.139866,1701800
2015-09-28,54.130001,54.345001,52.764999,52.865002,47.819214,1926800
2015-09-29,52.915001,53.169998,52.380001,52.630001,47.606636,3073200
2015-09-30,53.040001,53.365002,52.764999,53.285000,48.199116,1758800
2015-10-01,53.415001,53.540001,52.435001,53.080002,48.013683,3853000
2015-10-02,52.610001,53.695000,52.150002,53.680000,48.556419,2350800
2015-10-05,54.224998,55.195000,54.005001,55.115002,49.854450,1160200
2015-10-06,55.080002,55.375000,54.590000,54.855000,49.619267,1328200
2015-10-07,55.169998,55.764999,54.950001,55.764999,50.442413,1759000
2015-10-08,55.660000,56.445000,55.595001,56.380001,50.998722,2316200
2015-10-09,56.520000,56.680000,56.314999,56.455002,51.066555,1621800
2015-10-12,56.474998,56.615002,56.240002,56.525002,51.129879,969200
2015-10-13,56.294998,56.785000,55.790001,55.794998,50.469543,1162000
2015-10-14,55.849998,56.115002,55.119999,55.205002,49.935871,4002400
2015-10-15,55.375000,56.259998,54.945000,56.259998,50.890175,1305600
2015-10-16,56.369999,56.410000,55.785000,56.259998,50.890175,1805400
2015-10-19,56.049999,56.560001,55.840000,56.395000,51.012280,941200
2015-10-20,56.340000,56.750000,56.224998,56.500000,51.107258,806600
2015-10-21,56.695000,56.705002,55.590000,55.630001,50.320309,830200
2015-10-22,55.880001,56.419998,55.764999,56.134998,50.777084,1312400
2015-10-23,56.625000,56.750000,56.130001,56.695000,51.283653,1144200
2015-10-26,56.705002,56.775002,56.360001,56.435001,51.048462,2165000
2015-10-27,56.200001,56.299999,55.555000,55.805000,50.478592,2635400
2015-10-28,55.974998,57.320000,55.930000,57.305000,51.835426,2737000
2015-10-29,57.185001,57.305000,56.625000,56.785000,51.365059,1616200
2015-10-30,56.674999,56.904999,56.424999,56.525002,51.129879,1779000
2015-11-02,56.599998,57.750000,56.575001,57.599998,52.102264,3102000
2015-11-03,57.485001,58.165001,57.470001,57.884998,52.360058,1334200
2015-11-04,57.950001,58.070000,57.514999,57.755001,52.242466,1043600
2015-11-05,57.680000,57.990002,57.320000,57.865002,52.341972,1808400
2015-11-06,57.805000,58.209999,57.299999,58.174999,52.622383,1819000
2015-11-09,58.119999,58.119999,57.110001,57.330002,51.858040,1882600
2015-11-10,57.139999,57.500000,57.000000,57.455002,51.971111,1102800
2015-11-11,57.525002,57.549999,56.950001,56.959999,51.523346,892200
2015-11-12,56.650002,56.695000,55.880001,55.930000,50.591667,1999800
2015-11-13,55.814999,56.145000,55.375000,55.555000,50.252449,1891000
2015-11-16,55.439999,56.189999,55.404999,56.174999,50.813271,1580200
2015-11-17,56.310001,56.764999,55.950001,56.035000,50.686642,4310000
2015-11-18,56.220001,56.965000,56.014999,56.865002,51.437428,1284000
2015-11-19,56.825001,56.945000,56.580002,56.715000,51.301739,2024400
2015-11-20,56.970001,57.389999,56.915001,57.160000,51.704266,4437600
2015-11-23,57.125000,57.610001,57.044998,57.355000,51.880650,2121800
2015-11-24,57.174999,57.834999,56.959999,57.744999,52.233421,2528200
2015-11-25,57.810001,58.185001,57.689999,58.134998,52.586201,1742200
2015-11-27,58.134998,58.450001,57.965000,58.294998,52.730923,1234000
2015-11-30,58.605000,58.605000,58.044998,58.049999,52.509315,3281800
2015-12-01,58.305000,58.520000,58.029999,58.480000,52.898277,1430000
2015-12-02,58.369999,58.595001,57.869999,57.950001,52.418861,1186800
2015-12-03,58.090000,58.349998,56.825001,57.040001,51.595722,1854200
2015-12-04,57.025002,57.700001,56.904999,57.619999,52.120365,1992000
2015-12-07,57.615002,57.615002,56.540001,56.755001,51.337910,2094400
2015-12-08,56.389999,56.724998,55.955002,56.380001,50.998722,1886400
2015-12-09,56.290001,56.764999,55.535000,55.720001,50.401707,2213600
2015-12-10,55.715000,56.174999,55.529999,55.860001,50.528332,1628800
2015-12-11,55.340000,55.465000,54.584999,54.814999,49.583088,1524800
2015-12-14,54.869999,55.029999,54.105000,54.509998,49.307194,2794600
2015-12-15,54.755001,55.375000,54.755001,55.264999,49.990135,2304600
2015-12-16,55.610001,56.139999,55.299999,56.029999,50.682117,2347600
2015-12-17,56.294998,56.294998,55.349998,55.400002,50.112259,1577800
2015-12-18,55.119999,55.174999,54.450001,54.490002,49.289108,2633000
2015-12-21,54.634998,55.075001,54.500000,54.924999,49.682594,2213200
2015-12-22,55.055000,55.549999,54.634998,55.459999,50.166523,3573600
2015-12-23,55.779999,56.185001,55.680000,56.090000,50.736397,2861000
2015-12-24,55.900002,56.325001,55.785000,56.000000,50.881321,977400
2015-12-28,55.779999,55.869999,55.264999,55.775002,50.676891,2161000
2015-12-29,56.055000,56.400002,55.814999,56.349998,51.199314,2294200
2015-12-30,56.349998,56.400002,55.779999,55.790001,50.690506,2141200
2015-12-31,55.555000,55.709999,55.035000,55.055000,50.022690,2692400
2016-01-04,54.130001,54.150002,53.320000,53.770000,48.855141,3070400
2016-01-05,53.924999,54.044998,53.580002,53.935001,49.005058,1527200
2016-01-06,53.195000,53.680000,53.025002,53.320000,48.446278,1450800
2016-01-07,52.314999,52.799999,51.869999,51.950001,47.201511,3565600
2016-01-08,52.139999,52.360001,51.020000,51.084999,46.415577,2880800
2016-01-11,51.305000,51.580002,50.610001,51.090000,46.420113,2257000
2016-01-12,51.389999,51.720001,50.415001,51.224998,46.542774,1842200
2016-01-13,51.410000,51.535000,49.485001,49.830002,45.275284,2215000
2016-01-14,50.029999,50.955002,49.415001,50.509998,45.893127,4143800
2016-01-15,49.244999,49.985001,48.660000,49.910000,45.347961,3906400
2016-01-19,50.305000,50.419998,48.814999,49.360001,44.848244,3130800
2016-01-20,48.660000,50.014999,47.625000,49.465000,44.943653,4341200
