Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,125.449997,125.540001,123.820000,124.480003,102.370750,258200
2015-01-05,124.370003,124.580002,123.370003,123.459999,101.531921,165600
2015-01-06,124.019997,124.629997,122.900002,123.360001,101.449684,195700
2015-01-07,124.290001,125.510002,124.169998,125.389999,103.119141,112500
2015-01-08,126.480003,127.449997,126.269997,127.320000,104.706329,255100
2015-01-09,127.739998,127.739998,126.309998,126.339996,103.900406,115600
2015-01-12,126.500000,126.620003,125.580002,125.830002,103.480980,129400
2015-01-13,126.570000,127.360001,125.000000,125.779999,103.439865,174100
2015-01-14,124.769997,125.540001,124.599998,125.440002,103.160263,123800
2015-01-15,125.919998,126.320000,125.209999,125.720001,103.390526,87900
2015-01-16,125.519997,126.720001,125.419998,126.660004,104.163574,115100
2015-01-20,127.120003,127.669998,126.080002,127.150002,104.566528,515800
2015-01-21,126.900002,127.709999,126.279999,127.610001,104.944824,154400
2015-01-22,128.080002,129.020004,127.099998,128.990005,106.079720,121200
2015-01-23,128.460007,128.460007,127.639999,127.660004,104.985947,143700
2015-01-26,127.559998,127.860001,127.089996,127.779999,105.084633,114000
2015-01-27,126.769997,126.830002,125.709999,126.300003,103.867516,188000
2015-01-28,126.779999,127.120003,124.750000,124.900002,102.716141,116200
2015-01-29,125.220001,125.870003,124.300003,125.769997,103.431648,109600
2015-01-30,125.199997,125.199997,123.320000,123.440002,101.515480,113700
2015-02-02,123.709999,125.029999,122.540001,125.029999,102.823067,217900
2015-02-03,125.529999,126.129997,125.040001,126.129997,103.727699,109200
2015-02-04,125.940002,127.070000,125.940002,126.250000,103.826401,116300
2015-02-05,126.470001,126.910004,126.279999,126.870003,104.336258,111200
2015-02-06,127.029999,127.029999,125.900002,126.370003,103.925087,81400
2015-02-09,126.139999,126.230003,125.120003,125.459999,103.176712,106000
2015-02-10,126.500000,126.949997,125.809998,126.830002,104.303360,129800
2015-02-11,127.089996,127.720001,126.599998,127.470001,104.829689,142400
2015-02-12,127.760002,127.910004,127.349998,127.889999,105.175095,82600
2015-02-13,127.889999,127.889999,127.220001,127.480003,104.837914,94100
2015-02-17,127.370003,127.639999,126.699997,127.489998,104.846138,164300
2015-02-18,127.349998,128.149994,127.260002,128.149994,105.388908,69900
2015-02-19,127.849998,127.949997,127.339996,127.419998,104.788582,78000
2015-02-20,127.230003,127.849998,126.550003,127.760002,105.068184,107800
2015-02-23,127.699997,128.160004,127.699997,128.130005,105.372490,76000
2015-02-24,128.160004,128.639999,127.860001,128.559998,105.726097,116100
2015-02-25,128.479996,128.649994,128.000000,128.169998,105.405373,76000
2015-02-26,128.080002,128.360001,127.809998,128.279999,105.495827,73300
2015-02-27,128.399994,128.910004,128.270004,128.720001,105.857697,69300
2015-03-02,128.750000,128.990005,128.490005,128.929993,106.030396,101600
2015-03-03,128.880005,128.880005,127.910004,128.460007,105.643875,82000
2015-03-04,128.309998,128.309998,127.300003,127.610001,104.944824,75700
2015-03-05,128.059998,128.080002,127.589996,128.039993,105.298447,117400
2015-03-06,127.489998,127.489998,125.290001,125.690002,103.365829,151300
2015-03-09,125.980003,126.449997,125.720001,126.260002,103.834602,90900
2015-03-10,125.500000,125.500000,124.400002,124.400002,102.304970,140200
2015-03-11,124.650002,124.650002,123.320000,123.629997,101.671738,103100
2015-03-12,124.000000,125.389999,123.949997,125.379997,103.110901,87000
2015-03-13,125.279999,125.279999,123.730003,124.480003,102.370750,109700
2015-03-16,125.080002,125.849998,125.000000,125.820000,103.472763,1680400
2015-03-17,125.690002,125.690002,124.730003,125.099998,102.880623,97100
2015-03-18,124.930000,126.459999,123.440002,125.910004,103.546776,130400
2015-03-19,125.650002,125.900002,125.300003,125.459999,103.176712,68600
2015-03-20,125.940002,127.010002,125.760002,126.949997,104.402061,87200
2015-03-23,126.930000,127.959999,126.930000,127.379997,104.755676,153900
2015-03-24,127.629997,127.900002,126.660004,126.660004,104.163574,101200
2015-03-25,127.900002,128.199997,126.360001,126.410004,103.957977,126900
2015-03-26,126.019997,126.389999,125.529999,125.900002,103.538536,63500
2015-03-27,125.980003,126.800003,125.900002,126.760002,104.245789,88200
2015-03-30,127.239998,128.029999,126.610001,127.989998,105.257317,132900
2015-03-31,127.570000,129.000000,125.120003,126.989998,104.434944,155200
2015-04-01,126.930000,126.989998,125.830002,126.989998,104.434944,146000
2015-04-02,127.000000,128.050003,126.959999,127.860001,105.150436,65000
2015-04-06,127.489998,129.320007,127.410004,128.929993,106.030396,76000
2015-04-07,128.929993,129.250000,128.250000,128.279999,105.495827,98200
2015-04-08,128.470001,128.759995,127.930000,128.429993,105.619179,77500
